name,type,industry,revenue,operating_income,net_income,hq_location,num_employees,founded,website,student_careers_url,index_name
"Stash Financial, Inc.",Private,Financial technology,-1.0,-1.0,-1.0,,-1,-1,,,Stash (company)
"Stat-Ease, Inc.",Private,Statistical software,-1.0,-1.0,-1.0,,14,-1,https://www.statease.com/,,Stat-Ease
Statsols,,,-1.0,-1.0,-1.0,,-1,-1,,,Statsols
"Steel Connect, Inc.",Public,Supply chain management,819000000.0,-1.0,66000000.0,"Waltham, Massachusetts",1358,-1,https://steelconnectinc.com/,,Steel Connect
Stephen Gilfus,,,-1.0,-1.0,-1.0,,-1,-1,,,Stephen Gilfus
StepStone Group,Private,Private Equity,-1.0,-1.0,-1.0,,300,-1,https://www.stepstoneglobal.com/,,Stepstone
StockTouch,Private,Stock Market Analysis,-1.0,-1.0,-1.0,,-1,-1,,,StockTouch
Stockpoint,,,-1.0,-1.0,-1.0,,-1,1995,,,Stockpoint
Strata,Publicly held company,Advertising,-1.0,-1.0,-1.0,,240,-1,,,Strata (company)
StrikeIron,Private,,-1.0,-1.0,-1.0,,-1,-1,,,Strikeiron
SugarCRM,Private,CRM Software,96000000.0,-1.0,-1.0,,450,-1,,,SugarCRM
SugarSync,,,-1.0,-1.0,-1.0,,-1,-1,https://www1.sugarsync.com,,SugarSync
"SumTotal Systems, Inc.",Public,Software,-1.0,-1.0,-1.0,,-1,-1,https://www.sumtotalsystems.com/,,SumTotal Systems
Sun Microsystems,Public,Information technology,-1.0,-1.0,-1.0,,38600,-1,https://www.oracle.com/sun/,,Sun Microsystems
SunGard Data Systems,Private,Information Technology,4991000000.0,-1.0,-1.0,,13000,-1,https://www.fisglobal.com/,,SunGard
"Support.com, Inc.",Public,"Tertiary sector of the economy,Services,Tech Support,Help Desk,Online tech support",-1.0,-1.0,-1.0,,-1,-1,https://www.support.com/,,Support.com
"Swappa, LLC",Private,E-commerce,-1.0,-1.0,-1.0,,-1,2010,https://swappa.com/,,Swappa
"Symphonic Source, Inc.",Private,Software,-1.0,-1.0,-1.0,,-1,-1,https://www.symphonicsource.com/,,"Symphonic Source, Inc."
Symyx Technologies,,Life Sciences; Chemical and Energy and Performance; Materials and Consumer Products,-1.0,-1.0,-1.0,,400,-1,https://www.3ds.com/products-services/biovia/,,Symyx Technologies
Synacor Inc.,Public,Technology,127400000.0,9200000.0,10700000.0,,449,1998,https://synacor.com/,,Synacor
Precisely,Private,Data Management,-1.0,-1.0,-1.0,,2000,-1,https://www.precisely.com/,,Syncsort
Synergy Sports Technology,,Sports Technology,-1.0,-1.0,-1.0,,-1,-1,,,Synergy Sports Technology
"TAL Technologies, Inc.",Privately owned,"Software,Information Technology",-1.0,-1.0,-1.0,,-1,1985,https://taltech.com/,,TAL Technologies
TEOCO Corp.,Privately held company,Telecommunications,-1.0,-1.0,-1.0,,-1,-1,,,TEOCO
TIAX,,,-1.0,-1.0,-1.0,,-1,-1,,,TIAX
TIBCO Software Inc.,Private,Software,1000000000.0,-1.0,-1.0,,4200,-1,https://www.tibco.com/,,TIBCO Software
TOA Technologies,Private,Software,41000000.0,-1.0,-1.0,,550,-1,https://www.oracle.com/cx/service/field-service-management/,,TOA Technologies
TZ Limited,Public,"Engineering,Design,Investment",15860000.0,-1.0,10800000.0,,-1,-1,https://tz.net/,,TZ Limited
Tacit Software,Private,computer software,-1.0,-1.0,-1.0,,30,-1,,,Tacit Software
Tactician Corporation,Private,"Computer Software,Geographic information system,Geographic Information Systems",-1.0,-1.0,-1.0,"Andover, Massachusetts",-1,1988,http://www.tactician.com/,,Tactician (company)
Talarian,,,-1.0,-1.0,-1.0,,-1,-1,,,Talarian
Taleo Corporation,Subsidiary,Software,-1.0,-1.0,-1.0,,-1,-1,,,Taleo
"Talkdesk, Inc.",,Software as a service,-1.0,-1.0,-1.0,,929,2011,https://www.talkdesk.com/,,Talkdesk
Talygen Inc.,Software developer,"Information Technology,Internet",-1.0,-1.0,-1.0,,50,-1,https://talygen.com/,,Talygen Business Intelligence
"Tarantella, Inc.",Private,Computer software,-1.0,-1.0,-1.0,,-1,2001,,,"Tarantella, Inc."
Tavant,Private Limited Company,Computer software,-1.0,-1.0,-1.0,,2500,-1,https://www.tavant.com/,,Tavant Technologies
Tealium,,Marketing technology,-1.0,-1.0,-1.0,,-1,-1,,,Tealium
Tech Data Corporation,Private,"Distribution,Technology,Electronics,Computer hardware,Computer software,Information technology consulting,IT consulting,Retail",36775000000.0,410000000.0,116000000.0,,14000,-1,https://techdata.com/,https://www.techdata.com/careers.html,Tech Data
TechChange,,,-1.0,-1.0,-1.0,,-1,-1,https://www.techchange.org/,,TechChange
TechSmith Corporation,Private,Computer software,-1.0,-1.0,-1.0,,-1,-1,,,TechSmith
Technical Systems Consultants (TSC),,Computer software,-1.0,-1.0,-1.0,,-1,-1,,,Technical Systems Consultants
Tek-Tools Software,Private,"IT Infrastructure Management,Software,Solutions",-1.0,-1.0,-1.0,,-1,-1,,,Tek-Tools Software
Telenav,Public company,Location-based service,-1.0,-1.0,-1.0,,583,-1,https://www.telenav.com/,,TeleNav
"TeleType Co, Inc.",,Technology,-1.0,-1.0,-1.0,,-1,-1,https://www.teletype.com/,,TeleType Co.
TeleVideo Corporation,Corporation,Computer hardware,-1.0,-1.0,-1.0,,-1,1975,,,TeleVideo
Teliris Inc.,Private,Telepresence and videoconferencing products and services,-1.0,-1.0,-1.0,,-1,-1,,,Teliris
"Telligent, A Verint Company",Private,"Social Networking,Computer software,Social software,Collaboration software,Enterprise Software",-1.0,-1.0,-1.0,,100,-1,,,Telligent Systems
Telmar Group Inc.,Private,Media,-1.0,-1.0,-1.0,,-1,-1,https://telmar.com/,,Telmar (company)
TenAsys Corporation,Private,Embedded and Real-time Software,-1.0,-1.0,-1.0,,-1,2000,https://www.tenasys.com/,,TenAsys
"Tenable, Inc.",,Cybersecurity,-1.0,-1.0,-1.0,,-1,2002,https://www.tenable.com/,,"Tenable, Inc."
Tera Computer,Manufacturing,,-1.0,-1.0,-1.0,,-1,-1,,,Tera Computer Company
Teradata Corporation,Public,Data warehousing,2164000000.0,43000000.0,30000000.0,,8535,-1,,,Teradata
Teragram Corporation,,software company,-1.0,-1.0,-1.0,"Cary, North Carolina",-1,1997,,,Teragram Corporation
Tervela,Private,,-1.0,-1.0,-1.0,,-1,-1,https://www.cloudfastpath.com/,,Tervela
TESCRA Inc.,Private,IT consulting and software services,30000000.0,-1.0,-1.0,,750,-1,https://www.tescra.com/,,Tescra
The College Fair,,Technology,-1.0,-1.0,-1.0,,-1,-1,,,The College Fair
The Hive Group,privately held,software,-1.0,-1.0,-1.0,"Richardson, Texas",-1,2000,,,The Hive Group
The NOCO Company,Private,Consumer electronics,53670000.0,-1.0,-1.0,,500,-1,,,The NOCO Company
The Omni Group,Private,Computer software,-1.0,-1.0,-1.0,,-1,-1,https://www.omnigroup.com/,,The Omni Group
TheBrain Technologies,Private,"Software,Computer software",-1.0,-1.0,-1.0,,-1,1998,https://thebrain.com/,,TheBrain Technologies
Atego,,,-1.0,-1.0,-1.0,"San Diego, United States San Diego United States",-1,1996,http://atego.com/,,Thomson Software Products
"ThoughtSpot, Inc.",Private,"Analytics,Business intelligence",-1.0,-1.0,-1.0,,580,2012,https://www.thoughtspot.com/,,ThoughtSpot
"ThoughtWorks, Inc.",Private,Software industry,-1.0,-1.0,-1.0,,7000,-1,https://www.thoughtworks.com/,,ThoughtWorks
Thryv,Public,"Software,Marketing",-1.0,-1.0,-1.0,,2400,-1,,,"Thryv, Inc."
Thunderstone Software LLC,Private company,Information Technology,-1.0,-1.0,-1.0,,-1,-1,https://www.thunderstone.com/,,Thunderstone Software
Timesys Corporation,Privately held company,Embedded Software,-1.0,-1.0,-1.0,,50,-1,https://www.timesys.com/,,TimeSys
Tivoli Software,,,-1.0,-1.0,-1.0,,-1,-1,https://www.ibm.com/us-en/?ar=1,,Tivoli Software
"Toast, Inc.",,Point of sale,-1.0,-1.0,-1.0,Boston Massachusetts,2000,2012,https://pos.toasttab.com,,"Toast, Inc."
"TokenEx, LLC",Private,Data security,-1.0,-1.0,-1.0,,30,2010,https://www.tokenex.com/,,TokenEx
Tom Sawyer Software,,"Computer software,Computer Software",-1.0,-1.0,-1.0,,-1,-1,https://www.tomsawyer.com/,,Tom Sawyer Software
Tomofun,Privately held,Consumer electronics,-1.0,-1.0,-1.0,,-1,-1,https://shopus.furbo.com/,,Tomofun
Toonimo,,Software,-1.0,-1.0,-1.0,,-1,-1,,,Toonimo
TopTenWholesale,,Business-to-Business Trade Platform,-1.0,-1.0,-1.0,,-1,-1,,,TopTenWholesale
TownNews.com,,Online publishing,-1.0,-1.0,-1.0,,-1,1989,https://townnews.com/,,TownNews
TrackingPoint,Private,Applied technology,-1.0,-1.0,-1.0,,-1,-1,,,TrackingPoint
Traction Software,Private,Software & Programming,-1.0,-1.0,-1.0,,-1,-1,http://tractionsoftware.com/,,Traction Software
TransLattice,,"Relational Database Management System,RDBMS",-1.0,-1.0,-1.0,,20,-1,http://translattice.com/,,TransLattice
Transzap.,Private,Internet Software & Services,-1.0,-1.0,-1.0,,-1,-1,,,Transzap
TriTech Software Systems,Corporation,Software,-1.0,-1.0,-1.0,,550,-1,https://www.centralsquare.com/,,TriTech Software Systems
Tricentis,,"Software,information technology",-1.0,-1.0,-1.0,,-1,-1,https://www.tricentis.com/,,Tricentis
Trilogy,Private,"Service,Business Services",-1.0,-1.0,-1.0,,-1,-1,https://trilogy.com/,,Trilogy (company)
Tripadvisor Inc.,,"Travel,services",1560000000.0,-1.0,126000000.0,,4194,-1,https://www.tripadvisor.com/,,Tripadvisor
Tripp Lite,Private,Computer hardware,-1.0,-1.0,-1.0,,450,-1,,,Tripp Lite
"Tripwire, Inc.",Subsidiary,,86200000.0,-1.0,4000000.0,,0,-1,,,Tripwire (company)
Trumpia,Private,"Small business,Enterprise Software,Mobile Marketing",-1.0,-1.0,-1.0,,-1,-1,,,Trumpia
Truviso Corporation,,"Software industry,Software",-1.0,-1.0,-1.0,,-1,2006,,,Truviso
Tufin,Public,Network Security,-1.0,-1.0,-1.0,"Boston, MA",400,-1,https://www.tufin.com/,,Tufin
Turbo,Private,Computer Software,-1.0,-1.0,-1.0,,25,-1,,,Turbo (software)
Turbonomic,Private,"Virtualization,information technology",-1.0,-1.0,-1.0,,553,-1,https://www.turbonomic.com/,,Turbonomic
Twist and Shout,single,,-1.0,-1.0,-1.0,,-1,-1,,,"Twist and Shout, Inc."
"Twocanoes Software, LLC",Private,Computer Software,-1.0,-1.0,-1.0,,5,-1,https://twocanoes.com/,,Twocanoes
"Tyler Technologies, Inc.",Public,Software,1086000000.0,156000000.0,146000000.0,,5368,-1,https://www.tylertech.com/,,Tyler Technologies
Ultimate Kronos Group,Private,"Cloud computing,Workforce management,Human resource management system,Human capital management",-1.0,-1.0,-1.0,,12000,2020,https://www.ukg.com/,,UKG
UNICOM Global,,IT and software,-1.0,-1.0,-1.0,,-1,-1,https://www.unicomglobal.com/home/,,UNICOM Global
US Fleet Tracking,Private,,-1.0,-1.0,-1.0,,-1,-1,https://www.usfleettracking.com/,,US Fleet Tracking
USA Technologies Inc.,Public,"Point of sale,software",-1.0,-1.0,-1.0,,-1,-1,,,USA Technologies
UST Global,Private,IT Services,-1.0,-1.0,-1.0,,25000,-1,https://ust-global.com/,,UST Global
UiPath Inc.,Private company,"Robotic Process Automation,Artificial Intelligence",-1.0,-1.0,-1.0,,2800,2005,https://www.uipath.com/,,UiPath
"Ultimate Software Group, Inc.",Private,"SaaS,Human Capital Management,Software",940100000.0,-1.0,-1.0,,5144,1990,https://www.ultimatesoftware.com/,,Ultimate Software
UniKey Technologies,Private,"Technology,Access control,Home security,Software",-1.0,-1.0,-1.0,,40,-1,,,UniKey
"Websoft, Inc.",Private,Internet,-1.0,-1.0,-1.0,,-1,-1,https://www.guru.com/,,Unicru
"United First Financial, LLC",Private,Financial Services,-1.0,-1.0,-1.0,,-1,-1,,,United First Financial
Unitrends Corporation,Private,Information technology,-1.0,-1.0,-1.0,,-1,-1,,,Unitrends
Univa Grid Engine Software,,,-1.0,-1.0,-1.0,,-1,-1,https://www.univa.com/,,Univa
"Universal Audio, Inc.",Privately held company,Pro Audio,-1.0,-1.0,-1.0,,-1,1999,,,Universal Audio (company)
Universal Display Corporation,Public,Display Lighting Technology Computer Hardware,-1.0,-1.0,-1.0,,-1,-1,https://oled.com/,,Universal Display Corporation
Untappd Inc.,,,-1.0,-1.0,-1.0,,125,-1,,,Untappd
Usatine Media LLC,,Medical Mobile Apps,-1.0,-1.0,-1.0,,-1,-1,https://usatinemedia.com/,,Usatine Media
UserLand Software,Private,Internet software,-1.0,-1.0,-1.0,,10,-1,http://www.userland.com/,,UserLand Software
UserVoice,Private,"Software,Help Desk,Customer Support",-1.0,-1.0,-1.0,,-1,-1,https://uservoice.com/,,UserVoice
Atalla,Privately owned,"Computer software,Enterprise software,Encryption,Cryptography,Hardware security module,s,Internet security",-1.0,-1.0,-1.0,,-1,1973,https://www.utimaco.com/,,Utimaco Atalla
VIA3 Corporation,Private Corporation,"Telecommunication,s software and services",-1.0,-1.0,-1.0,,-1,-1,https://via3.com/,,VIA3
VMware Inc.,Public,"Software industry,Computer software",8970000000.0,2049999999.0,2420000000.0,"Palo Alto, California, United States",31000,1998,https://www.vmware.com/,https://careers.vmware.com/,VMware
"VSee Lab, Inc",,,-1.0,-1.0,-1.0,,-1,-1,,,VSee
VTLS Inc.,Private,Software,-1.0,-1.0,-1.0,,-1,1985,,,VTLS
"Valence Technology, Inc",Private,"Electric bus,es,Energy storage,uninterruptible power supply,Marine propulsion,Marine",45880000.0,36440000.0,9400000.0,,433,-1,https://LithiumWerks.com,,Valence Technology
Veeam Software Group GmbH,Privately held company,Software industry,-1.0,-1.0,-1.0,,4300,-1,https://www.veeam.com/,,Veeam
Veeva Systems Inc.,Public,Software,-1.0,-1.0,-1.0,,-1,-1,https://www.veeva.com/,https://www.veeva.com/meet-veeva/careers/,Veeva Systems
Velaro,,,-1.0,-1.0,-1.0,,-1,-1,https://velaro.com/,,"Velaro, Inc."
"Velocify, Inc.",,Software as a service,-1.0,-1.0,-1.0,,150,-1,https://www.elliemae.com/velocify?velocify_redirect=true,,Velocify
"Venafi, Inc",Private company,"Computer security,Internet security",-1.0,-1.0,-1.0,,-1,-1,https://venafi.com/,,Venafi
"Venda, Inc.",Subsidiary of ,,-1.0,-1.0,-1.0,,-1,-1,https://www.netsuite.com/portal/products/suitecommerce.shtml,,Venda Inc
Venmo,,,-1.0,-1.0,-1.0,,-1,-1,,,Venmo
"Veracode, Inc.",Private,Computer software,-1.0,-1.0,-1.0,,-1,-1,https://www.veracode.com/,,Veracode
"Veramark Technologies, Inc.",Public,"Software and managed services for,Telecom Expense Management",13165000.0,561000.0,611000.0,,0,-1,,,Veramark Technologies
"Verdant Power, Inc.",,Tidal Power Systems,-1.0,-1.0,-1.0,,20,-1,https://www.verdantpower.com/,,Verdant Power
Verdigris Technologies,,Energy management,-1.0,-1.0,-1.0,,-1,2011,,,Verdigris Technologies
VeriShip,Privately held company,Shipping technology,-1.0,-1.0,-1.0,Missouri,125,2007,,,"VeriShip, Inc"
"Veriato, Inc.",Private Company,Software,-1.0,-1.0,-1.0,,-1,-1,https://www.veriato.com/,,Veriato
Verint Systems Inc.,Public,"Software,Business Intelligence,Speech Analytics,Video Analytics,Business consulting,IT consulting",1135000000.0,-1.0,-1.0,,3900,-1,,,Verint Systems
Veritas Technologies LLC,Private,Information Management,-1.0,-1.0,-1.0,,7000,-1,,,Veritas Technologies
Verivo Software Inc.,Limited Company,Computer software IT services IT consulting Enterprise Mobility Mobile Application Management,-1.0,-1.0,-1.0,"Waltham, Massachusetts",100,-1,,,Verivo
Verix,,software,-1.0,-1.0,-1.0,"San Jose, California",-1,2007,https://verix.com/,,Verix
Vermont Information Processing,ESOP,Route Accounting Software,-1.0,-1.0,-1.0,,200,-1,https://public.vtinfo.com,,Vermont Information Processing
Versant Object Database,,,-1.0,-1.0,-1.0,,-1,-1,,,Versant Corporation
Versive,Private,Machine Learning,-1.0,-1.0,-1.0,,50,-1,,,Versive
Vesess,Private,"Software industry,Software,Web development",-1.0,-1.0,-1.0,,-1,2004,https://www.vesess.com/,,Vesess
Veveo,Private,Conversational interfaces search and discovery,-1.0,-1.0,-1.0,,-1,-1,,,Veveo
Vicarious,Privately held,Artificial intelligence,-1.0,-1.0,-1.0,San Francisco Bay Area,-1,2010,https://www.vicarious.com/,,Vicarious (company)
Videology,Private,Advertising and Software,-1.0,-1.0,-1.0,New York City,300,-1,https://videologygroup.com/,,Videology
"View, Inc.",Private,Smart glass,-1.0,-1.0,-1.0,,-1,-1,https://view.com/,,"View, Inc."
Viralheat,,,-1.0,-1.0,-1.0,,-1,-1,,,Viralheat
Virgin Hyperloop,Private,High-speed rail,-1.0,-1.0,-1.0,,500,-1,https://virginhyperloop.com/,,Virgin Hyperloop
Virsa Systems,Private,"Compliance,Compliance,software",-1.0,-1.0,-1.0,,-1,-1,,,Virsa Systems
Virsto,Private,Software,-1.0,-1.0,-1.0,,-1,-1,https://www.vmware.com/support/acquisitions/virsto.html,,Virsto
"Virtu Financial, Inc.",Public,Financial services,1878700000.0,-1.0,620200000.0,,0,-1,https://www.virtu.com/,,Virtu Financial
Virtual Iron,,,-1.0,-1.0,-1.0,,-1,-1,,,Virtual Iron
VirtualLogix Inc.,Private,,-1.0,-1.0,-1.0,,-1,-1,,,VirtualLogix
Virtuozzo,Privately held company,"Computer,software",-1.0,-1.0,-1.0,,150,-1,,,Virtuozzo (company)
Virtusa Corporation,Public,"Information technology,services",1020000000.0,-1.0,34400000.0,,20001,-1,https://www.virtusa.com/,,Virtusa
'''Visotek Inc''',Private,Photonics,-1.0,-1.0,-1.0,,-1,-1,http://visotekinc.com/,,Visotek
"Visualant, Inc.",Public,,-1.0,-1.0,-1.0,,-1,-1,https://www.knowlabs.co/,,Visualant
Vitech Corporation,Privately held company,Software consulting,-1.0,-1.0,-1.0,"Blacksburg, Virginia",20,1992,,,Vitech Corporation
Vito Technology Inc.,,Software development,-1.0,-1.0,-1.0,,-1,-1,https://vitotechnology.com/,,Vito Technology
"Vitrue, Inc.",,"social media,publishing,software",-1.0,-1.0,-1.0,Atlanta,-1,2006,,,"Vitrue, Inc."
Vocus,Private,Technology,186900000.0,-1.0,-1.0,,1200,-1,https://www.cision.com/us/?utm_source=vocus.com&utm_medium=referral&utm_campaign=vocusredirect,,Vocus (software)
Voxeet,,Software,-1.0,-1.0,-1.0,,-1,-1,https://dolby.io/,,Voxeet
Voxer,Mobile voice communication,,-1.0,-1.0,-1.0,,-1,-1,,,Voxer
"Vuze, Inc.",Private company,"Video,Video distribution",-1.0,-1.0,-1.0,,-1,-1,http://www.vuze.com/,,"Vuze, Inc."
Vyond,Private,,-1.0,-1.0,-1.0,"San Mateo, California United States U.S.",-1,2007,,,Vyond
"WANdisco, plc.",Public limited company,"Big data,Cloud Computing,Configuration management,Software",-1.0,-1.0,-1.0,,180,-1,https://wandisco.com/,,WANdisco
WSO2,,Middleware,-1.0,-1.0,-1.0,,600,2005,https://wso2.com/,,WSO2
Walker Digital LLC,Private,"Research and development,Research & Development",-1.0,-1.0,-1.0,,-1,-1,http://walkerdigital.com/,,Walker Digital
Wanderu,Privately held company,"Travel,Technology",-1.0,-1.0,-1.0,,-1,-1,https://www.wanderu.com,,Wanderu (company)
"Wasabi Technologies, Inc.",Private,Cloud storage software,-1.0,-1.0,-1.0,,-1,2017,https://wasabi.com/,,Wasabi Technologies
Wavii,,,-1.0,-1.0,-1.0,,-1,-1,,,Wavii
WeRecoverData,Private,,-1.0,-1.0,-1.0,,-1,-1,,,WeRecoverData
WeVideo,Video editing,,-1.0,-1.0,-1.0,,-1,-1,,,WeVideo
Web.com,Private,,1210000000.0,-1.0,-1.0,,3500,1999,https://www.web.com/,,Web.com
WebAssist.com Corporation,Private,"Software industry,Software",-1.0,-1.0,-1.0,,20,-1,http://www.webassist.com/,,WebAssist
Webtrends,Private,Web Analytics Digital Marketing,-1.0,-1.0,-1.0,,-1,-1,,,Webtrends
"Anthem, Inc.",Public company,Managed health care,104210000000.0,5990000000.0,4810000000.0,,70600,-1,https://www.antheminc.com,,WellPoint Systems
Wellspring,,"Web-based software knowledge supply chain,technology",-1.0,-1.0,-1.0,,-1,2003,https://www.wellspring.com/,,Wellspring Worldwide
WhatsApp,,,-1.0,-1.0,-1.0,,-1,-1,https://www.whatsapp.com/,,WhatsApp
Where's Weed,,Cannabis technology company,-1.0,-1.0,-1.0,,-1,2011,https://wheresweed.com/,,Where's Weed
Whitesmiths,,,-1.0,-1.0,-1.0,,-1,-1,,,Whitesmiths
WibiData,Private,Software development,-1.0,-1.0,-1.0,,-1,-1,,,WibiData
WidePoint Corporation,Public,"Technology,Telecommunications,Communications,Mobility Management,Identity Management",83700000.0,-1.0,-1.0,,287,-1,,,WidePoint Corporation
Widen,,,-1.0,-1.0,-1.0,,-1,1948,https://www.widen.com/,,Widen (company)
Wikispaces,Private,"Dot-com company,Dot-com",-1.0,-1.0,-1.0,,10,-1,,,Wikispaces
"Wildfire Communications, Inc",,Telecommunications,-1.0,-1.0,-1.0,,-1,-1,,,Wildfire Communications
Pragser Wildsee,,,-1.0,-1.0,-1.0,,-1,-1,,,Wildseed
"Willdan Group, Inc.",Public,Business Support Services,272250000.0,12770000.0,10030000.0,,0,-1,http://willdan.com/,,Willdan Group
Windward Studios,,software development,-1.0,-1.0,-1.0,,-1,-1,https://www.windwardstudios.com/,,Windward Studios
Witlingo Inc.,Privately held company,"Voice SaaS Products and Solutions,date,May 2019}}",-1.0,-1.0,-1.0,,-1,-1,,,Witlingo
"Wolfram Research, Inc.",Private,"Computer software,Publishing,Research and Development",-1.0,-1.0,-1.0,,700,-1,https://www.wolfram.com/,,Wolfram Research
"Workday, Inc.",Public,"Cloud computing,Software",3630000000.0,146100000.0,127960000.0,,0,-1,https://www.workday.com/,,"Workday, Inc."
Workfront,Project management software,SaaS,-1.0,-1.0,-1.0,,671,2001,https://www.workfront.com/,,Workfront
WorkingPoint,Privately held,"Internet,Software",-1.0,-1.0,-1.0,,10,-1,,,WorkingPoint
Workiva Inc.,Public,"Cloud computing,Computer software,Enterprise software",298000000.0,-1.0,-1.0,,1421,-1,https://www.workiva.com/,,Workiva
workspace.com,Privately held,Software,-1.0,-1.0,-1.0,,-1,-1,http://www.workspace.com/,,Workspace.com
