Nuveen S&P 500 Dynamic Overwrite Fund,NonprofitMetrics
SPDR S&P 500,Parsons
SPDR S&P 500 Buyback ETF,HealthPocket,
SPDR Series Trust SPDR Portfolio S&P 500 High Dividend ETF,Retroficiency
SPDR Series Trust SPDR Portfolio S&P 500 Growth ETF,PricewaterhouseCoopers
SPDR Series Trust SPDR Portfolio S&P 500 Value ETF,OpportunitySpace,
SPDR S&P 500 Fossil Fuel Reserves Free ETF,EarthObserver
Square, Inc. Class A Common Stock,Relationship
Sequential Brands Group, Inc. - Common Stock,TransUnion
Legg Mason Small-Cap Quality Value ETF,HelloWallet
Sociedad Quimica y Minera S.A. Common Stock,ClearHealthCosts
Sequans Communications S.A. American Depositary Shares,PlanetEcosystems
ProShares UltraPro Short QQQ,SmartProcure
Spire Inc. Common Stock,InfoCommerce
Stable Road Acquisition Corp. - Class A Common Stock,PlaceILive.com
Stable Road Acquisition Corp. - Unit,SimpleTuition
SRAX, Inc. - Class A Common Stock,InfoCommerce
Spirit Realty Capital, Inc. Common Stock,PlaceILive.com
1st Source Corporation - Common Stock,Relationship
Stericycle, Inc. - Common Stock,PlaceILive.com
Surmodics, Inc. - Common Stock,LoseIt.com
Sempra Energy Common Stock,PlanetEcosystems
Sempra Energy 5.750% Junior Subordinated Notes due 2079,PlanetEcosystems
Global X SuperDividend REIT ETF,PublicEngines
ServiceSource International, Inc. - Common Stock,PricewaterhouseCoopers
Cushing Energy Income Fund Common Shares of Beneficial Interest,PricewaterhouseCoopers
Seritage Growth Properties Class A Common Stock,PricewaterhouseCoopers
Stoneridge, Inc. Common Stock,PlanetEcosystems
Scully Royalty Ltd.,ClearHealthCosts
SPDR Blackstone GSO Senior Loan ETF,PricewaterhouseCoopers
Sprague Resources LP Common Units representing Limited Partner Interests,PricewaterhouseCoopers
Sorrento Therapeutics, Inc. - Common Stock,FindTheBest.com
Sarepta Therapeutics, Inc. - Common Stock,ClearHealthCosts
Sierra Oncology, Inc. - Common Stock,InfoCommerce
Scholar Rock Holding Corporation - Common Stock,ClearHealthCosts
ProShares UltraShort Real Estate,Healthgrades
StarTek, Inc. Common Stock,PlaceILive.com
Sensus Healthcare, Inc. - Common Stock,ClearHealthCosts
ProShares UltraPro Short Russell2000,PricewaterhouseCoopers
Cushing MLP & Infrastructure Total Return Fund,Construction
Pacer Benchmark Data & Infrastructure Real Estate SCTR ETF,PricewaterhouseCoopers
South State Corporation - Common Stock,SpotHero.com
Summit State Bank - Common Stock,FindTheBest.com
Simpson Manufacturing Company, Inc. Common Stock,SimpleTuition
ProShares UltraShort Semiconductors,PricewaterhouseCoopers
Stage Stores, Inc. Common Stock,PlanetEcosystems
Strata Skin Sciences, Inc. - Common Stock,FindTheBest.com
Sasol Ltd. American Depositary Shares,PlanetEcosystems
SS&C Technologies Holdings, Inc. - Common Stock,PlaceILive.com
SilverSun Technologies, Inc. - Common Stock,FindTheBest.com
ProShares Ultra S&P500,Progressive
E.W. Scripps Company (The) - Class A Common Stock,PricewaterhouseCoopers
Silver Spike Acquisition Corp. - Class A Ordinary Shares,SimpleTuition
Silver Spike Acquisition Corp. - Units,SimpleTuition
Syntax Stratified LargeCap ETF,DataMarket
SSR Mining Inc. - Common Stock,Morningstar,
Sutter Rock Capital Corp. - Common Stock,MuckRock.com
ShotSpotter, Inc. - Common Stock,SpotHero.com
Shutterstock, Inc. Common Stock,MuckRock.com
Day Hagan/Ned Davis Research Smart Sector ETF,PricewaterhouseCoopers
SunLink Health Systems, Inc. Common Stock,ClearHealthCosts
Stratasys, Ltd. - Common Stock,ClearHealthCosts
Sensata Technologies Holding plc Ordinary Shares,PricewaterhouseCoopers
STAAR Surgical Company - Common Stock,ClearHealthCosts
Staffing 360 Solutions, Inc. - Common Stock,FindTheBest.com
Stag Industrial, Inc. Common Stock,FindTheBest.com
iStar Inc. Common Stock,InfoCommerce
Extended Stay America, Inc. - Paired Shares,PricewaterhouseCoopers
S&T Bancorp, Inc. - Common Stock,PlaceILive.com
Stewart Information Services Corporation Common Stock,PricewaterhouseCoopers
Steel Connect, Inc. - Common Stock,CONNECT-DOT
STERIS plc (Ireland) Ordinary Shares,Relationship
State Auto Financial Corporation - Common Stock,Environmental
Sunlands Technology Group American Depositary Shares, representing Class A ordinary shares,PricewaterhouseCoopers
Neuronetics, Inc. - Common Stock,Retroficiency
iShares 0-5 Year TIPS Bond ETF,HealthPocket,
Columbia Seligman Premium Technology Growth Fund Inc,PlanetEcosystems
SunOpta, Inc. - Common Stock,PlanetEcosystems
The ONE Group Hospitality, Inc. - Common Stock,NonprofitMetrics
Sterling Bancorp,Sterling
Steel Dynamics, Inc. - Common Stock,PlaceILive.com
iShares Factors US Growth Style ETF,PlanetEcosystems
iShares Factors US Value Style ETF,PlanetEcosystems
STMicroelectronics N.V. Common Stock,MuckRock.com
Stemline Therapeutics, Inc. - Common Stock,FindTheBest.com
Stamps.com Inc. - Common Stock,PlaceILive.com
Stantec Inc Common Stock,PlanetEcosystems
Standard AVB Financial Corp. - Common Stock,realtor.com
StoneCo Ltd. - Class A Common Share,CoolClimate
Scorpio Tankers Inc. Common Shares,PricewaterhouseCoopers
Stoke Therapeutics, Inc. - Common Stock,SpotHero.com
StoneMor Inc. Common Stock,LoseIt.com
STORE Capital Corporation Common Stock,Relationship
SPDR DoubleLine Short Duration Total Return Tactical ETF,eInstitutional
iPath US Treasury Steepener ETN,PlanetEcosystems
PIMCO 1-5 Year U.S. TIPS Index Exchange-Traded Fund,Marinexplore,
Strategic Education, Inc. - Common Stock,PlaceILive.com
Sterling Construction Company Inc - Common Stock,Construction
Streamline Health Solutions, Inc. - Common Stock,ClearHealthCosts
Sutro Biopharma, Inc. - Common Stock,StreamLink
Stratus Properties Inc. - Common Stock,SpotHero.com
STRATTEC SECURITY CORPORATION - Common Stock,PricewaterhouseCoopers
Satsuma Pharmaceuticals, Inc. - Common stock,PlaceILive.com
State Street Corporation Common Stock,PlanetEcosystems
STARWOOD PROPERTY TRUST, INC. Starwood Property Trust Inc.,PricewaterhouseCoopers
Seagate Technology PLC - Ordinary Shares (Ireland),PlanetEcosystems
Spirit of Texas Bancshares, Inc. - Common Stock,FindTheBest.com
Stereotaxis, Inc. Common Stock,GreatSchools
Constellation Brands, Inc. Common Stock,Relationship
Suncor Energy  Inc. Common Stock,SpotHero.com
iShares Short-Term National Muni Bond ETF,eInstitutional
Sun Communities, Inc. Common Stock,NonprofitMetrics
Summit Materials, Inc. Class A Common Stock,PlaceILive.com
Summer Infant, Inc. - Common Stock,InfoCommerce
Sunoco LP Common Units representing limited partner interests,NonprofitMetrics
Solar Senior Capital Ltd. - Common Stock,ClearHealthCosts
Sunworks, Inc. - Common Stock,LoseIt.com
Superior Industries International, Inc. Common Stock (DE),eInstitutional
Supernus Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,PricewaterhouseCoopers
Surface Oncology, Inc. - Common Stock,PlaceILive.com
iShares MSCI USA ESG Select ETF,SmartAsset
iShares ESG 1-5 Year USD Corporate Bond ETF,PricewaterhouseCoopers
iShares ESG USD Corporate Bond ETF,Revelstone
iShares ESG MSCI USA Leaders ETF,SocialEffort
Suzano S.A. American Depositary Shares (each representing One Ordinary Share),PricewaterhouseCoopers
Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo),Environmental
Severn Bancorp Inc - Common Stock,Development
Service Properties Trust - Shares of Beneficial Interest,PricewaterhouseCoopers
Silvercorp Metals Inc. Common Shares,ClearHealthCosts
SVMK Inc. - Common Stock,InfoCommerce
Savara, Inc. - Common Stock,InfoCommerce
Servotronics, Inc. Common Stock,Retroficiency
Firsthand Technology Value Fund, Inc. - Common Stock,FindTheBest.com
ProShares Short VIX Short Term Futures ETF,PlanetEcosystems
Amplify ETF Trust Amplify BlackSwan Growth & Treasury Core ETF,PricewaterhouseCoopers
ShockWave Medical, Inc. - Common Stock,PlaceILive.com
Switch, Inc. Class A Common Stock,CliniCast
SolarWinds Corporation Common Stock,PlanetEcosystems
Sierra Wireless, Inc. - Common Stock,FindTheBest.com
Stanley Black & Decker, Inc. Common Stock,PlaceILive.com
SWK Holdings Corporation - Common Stock,InfoCommerce
Skyworks Solutions, Inc. - Common Stock,Relationship
Schweitzer-Mauduit International, Inc. Common Stock,eInstitutional
Southwestern Energy Company Common Stock,PricewaterhouseCoopers
Stanley Black & Decker, Inc. Corporate Units,PlanetEcosystems
Stanley Black & Decker, Inc. Corporate Unit,PlanetEcosystems
SpringWorks Therapeutics, Inc. - common stock,PricewaterhouseCoopers
Southwest Gas Holdings, Inc. Common Stock (DE),SpotHero.com
Swiss Helvetia Fund, Inc. (The) Common Stock,SimpleTuition
SunCoke Energy, Inc. Common Stock,MuckRock.com
Standex International Corporation Common Stock,PlanetEcosystems
Sensient Technologies Corporation Common Stock,PricewaterhouseCoopers
China SXT Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
So-Young International Inc. - American Depository Shares,PricewaterhouseCoopers
Stock Yards Bancorp, Inc. - Common Stock,StockSmart
Synlogic, Inc. - Common Stock,LoseIt.com
SPDR MFS Systematic Core Equity ETF,PricewaterhouseCoopers
Synchrony Financial Common Stock,Retroficiency
SPDR MFS Systematic Growth Equity ETF,Relationship
Stryker Corporation Common Stock,Relationship
Sykes Enterprises, Incorporated - Common Stock,PricewaterhouseCoopers
Cambria Shareholder Yield ETF,EarthObserver
Synthetic Biologics, Inc. Common Stock,FindTheBest.com
Synaptics Incorporated - Common Stock,PricewaterhouseCoopers
Synacor, Inc. - Common Stock,PlaceILive.com
Syneos Health, Inc. - Class A Common Stock,ClearHealthCosts
Synalloy Corporation - Common Stock,Relationship
Sypris Solutions, Inc. - Common Stock,Relationship
Syros Pharmaceuticals, Inc. - common stock,PlaceILive.com
SPDR MFS Systematic Value Equity ETF,Revaluate
Systemax Inc. Common Stock,LoseIt.com
Sysco Corporation Common Stock,Relationship
Cushing Renaissance Fund (The) Common Shares of Beneficial Interest,PricewaterhouseCoopers
ProShares UltraShort Consumer Goods,PricewaterhouseCoopers
Pacer CFRA-Stovall Equal Weight Seasonal Rotation ETF,PricewaterhouseCoopers
AT&T Inc.,Think
TravelCenters of America Inc.  - Common Stock,Retroficiency
TransAlta Corporation Ordinary Shares,OpportunitySpace,
Del Taco Restaurants, Inc. - Common Stock,PlaceILive.com
TransAct Technologies Incorporated - Common Stock,PlanetEcosystems
Teucrium Agricultural Fund ETV,WeMakeItSafer
Cambria Tail Risk ETF,DataMarket
Taitron Components Incorporated - Class A Common Stock,PricewaterhouseCoopers
Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),PricewaterhouseCoopers
TAL Education Group American Depositary Shares,PlanetEcosystems
Talos Energy, Inc. Common Stock,LoseIt.com
Invesco Solar ETF,eScholar
Tantech Holdings Ltd. - Common Stock,PlanetEcosystems
TravelCenters of America Inc.  - 8.25% Senior Notes due 2028,PricewaterhouseCoopers
TravelCenters of America Inc.  - 8.00% Senior Notes due 2029,PricewaterhouseCoopers
TravelCenters of America Inc.  - 8.00% Senior Notes due 2030,PricewaterhouseCoopers
Taoping Inc. - Ordinary Shares,OpportunitySpace,
Molson Coors Beverage Company Class B Common Stock,PlanetEcosystems
iPath Inverse US Treasury Composite ETN,PlanetEcosystems
ArTara Therapeutics, Inc.  - Common Stock,ClearHealthCosts
Taro Pharmaceutical Industries Ltd. Ordinary Shares,PricewaterhouseCoopers
Carrols Restaurant Group, Inc. - Common Stock,ClearHealthCosts
TransAtlantic Petroleum Ltd Ordinary Shares (Bermuda),PlanetEcosystems
TAT Technologies Ltd. - Ordinary Shares,PlanetEcosystems
Direxion Daily Communication Services Index Bull 3X Shares,PricewaterhouseCoopers
American Century Diversified Municipal Bond ETF,PricewaterhouseCoopers
Taylor Devices, Inc. - Common Stock,LoseIt.com
AT&T Inc. 5.350% Global Notes due 2066,Knowledge
The Bancorp, Inc. - Common Stock,realtor.com
AT&T Inc. 5.625% Global Notes due 2067,Knowledge
ProShares Short 20+ Year Treasury,StreetEasy
TrueBlue, Inc. Common Stock,Relationship
Translate Bio, Inc. - Common Stock,PlaceILive.com
Triumph Bancorp, Inc. - Common Stock,PlaceILive.com
ToughBuilt Industries, Inc. - Common Stock,FindTheBest.com
ToughBuilt Industries, Inc. - Warrant,GuideStar
Tortoise Global Water ESG Fund,STILLWATER
Tactical Income ETF,TrialTrove
Territorial Bancorp Inc. - Common Stock,realtor.com
Theravance Biopharma, Inc. - Ordinary Shares,Healthgrades
ProShares UltraShort Lehman 20  Year Treasury,PricewaterhouseCoopers
ProShares Short 7 10 Year Treasury,StreetEasy
TuanChe Limited - American Depositary Shares,PlanetEcosystems
Texas Capital Bancshares, Inc. - Common Stock,PlaceILive.com
Texas Capital Bancshares, Inc. - 6.50% Subordinated Notes due 2042,PlanetEcosystems
Texas Capital Bancshares, Inc. - Non Cumulative Preferred Perpetual Stock Series A,PricewaterhouseCoopers
TriCo Bancshares - Common Stock,PricewaterhouseCoopers
Technical Communications Corporation - Common Stock,Relationship
Tricida, Inc. - Common Stock,PricewaterhouseCoopers
TCF Financial Corporation - Common Stock,ClearHealthCosts
The Community Financial Corporation - Common Stock,Environmental
TCF Financial Corporation - Depositary Shares representing 5.70% Series C Non-Cumulative Preferred Stock,PricewaterhouseCoopers
Transcontinental Realty Investors, Inc. Common Stock,FindTheBest.com
Tactile Systems Technology, Inc. - Common Stock,ClearHealthCosts
Taubman Centers, Inc. Common Stock,PlanetEcosystems
Trip.com Group Limited - American Depositary Shares,PricewaterhouseCoopers
TRACON Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
TC PipeLines, LP Common Units representing Limited Partner Interests,NonprofitMetrics
BlackRock TCP Capital Corp. - Common Stock,MuckRock.com
THL Credit, Inc. - Common Stock,PlaceILive.com
TCR2 Therapeutics Inc. - Common Stock,FindTheBest.com
THL Credit, Inc. 6.125% Notes Due 2023,PlanetEcosystems
THL Credit, Inc. 6.75% Notes due 2022,PlanetEcosystems
Container Store (The) Common Stock,ClearHealthCosts
Premise Capital Diversified Tactical ETF,PricewaterhouseCoopers
Tucows Inc. - Common Stock,LoseIt.com
Toronto Dominion Bank (The) Common Stock,PlanetEcosystems
Telephone and Data Systems, Inc. 5.875% Senior Notes due 2061,PlanetEcosystems
Trident Acquisitions Corp. - Common Stock,PricewaterhouseCoopers
Trident Acquisitions Corp. - Units,PricewaterhouseCoopers
Teradata Corporation Common Stock,realtor.com
Telephone and Data Systems, Inc. 6.875% Senior Notes due 2059,PlanetEcosystems
Templeton Dragon Fund, Inc. Common Stock,SimpleTuition
Transdigm Group Incorporated Transdigm Group Inc. Common Stock,PricewaterhouseCoopers
Telephone and Data Systems, Inc. Sr Nt,PlanetEcosystems
First Trust NASDAQ Technology Dividend Index Fund,TrustedID
Telephone and Data Systems, Inc. 7% Senior Notes due 2060,PlanetEcosystems
Teladoc Health, Inc. Common Stock,ClearHealthCosts
Telephone and Data Systems, Inc. Common Shares,PlanetEcosystems
FlexShares iBoxx 5 Year Target Duration TIPS Index Fund,ClearHealthCosts
FlexShares iBoxx 3 Year Target Duration TIPS Index Fund,ClearHealthCosts
ProShares S&P Technology Dividend Aristocrats ETF,PlanetEcosystems
Tidewater Inc. Common Stock,PricewaterhouseCoopers
Teledyne Technologies Incorporated Common Stock,PlanetEcosystems
Tortoise Essential Assets Income Term Fund Common Shares of Beneficial Interest,PricewaterhouseCoopers
Atlassian Corporation Plc - Class A Ordinary Shares,OpportunitySpace,
iShares U.S. Tech Breakthrough Multisector ETF,PricewaterhouseCoopers
Tech Data Corporation - Common Stock,ClearHealthCosts
Bio-Techne Corp - Common Stock,InfoCommerce
Teck Resources Ltd Ordinary Shares,ClearHealthCosts
Direxion Technology Bull 3X Shares,GreatSchools
Direxion Technology Bear 3X Shares,PlanetEcosystems
Tectonic Financial, Inc. - 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,PricewaterhouseCoopers
Tarena International, Inc. - American Depositary Shares,PlanetEcosystems
Telefonica SA Common Stock,ClearHealthCosts
Templeton Emerging Markets Income Fund, Inc. Common Stock,LegiNation,
TE Connectivity Ltd. New Switzerland Registered Shares,PricewaterhouseCoopers
TELA Bio, Inc. - Common stock,PlaceILive.com
Tellurian Inc. - Common Stock,Relationship
Tenneco Inc. Class A Voting Common Stock,Relationship
Tenable Holdings, Inc. - Common Stock,LoseIt.com
Tenax Therapeutics, Inc. - Common Stock,FindTheBest.com
Telecom Argentina SA,Compendia
Teradyne, Inc. - Common Stock,PlanetEcosystems
EquityCompass Tactical Risk Manager ETF,Compliance
TerraForm Power, Inc. - Class A Common Stock New,OpportunitySpace,
TESSCO Technologies Incorporated - Common Stock,PricewaterhouseCoopers
Pareteum Corporation - Common Stock,PlanetEcosystems
Teva Pharmaceutical Industries Limited American Depositary Shares,PlanetEcosystems
Terex Corporation Common Stock,Relationship
Truist Financial Corporation Common Stock,Relationship
TFF Pharmaceuticals, Inc. - Common Stock,PlaceILive.com
SPDR Nuveen Bloomberg Barclays Municipal Bond ETF,ProgrammableWeb
TFI International Inc. Common Shares,PricewaterhouseCoopers
Global X TargetIncome 5 ETF,PlanetEcosystems
iShares Treasury Floating Rate Bond ETF,Healthgrades
Global X TargetIncome Plus 2 ETF,PlanetEcosystems
TFS Financial Corporation - Common Stock,Environmental
Teleflex Incorporated Common Stock,PlanetEcosystems
Tredegar Corporation Common Stock,Relationship
TransGlobe Energy Corporation - Ordinary Shares,OpportunitySpace,
Taseko Mines, Ltd. Common Stock,LoseIt.com
Tengasco, Inc. Common Stock,PlaceILive.com
Tallgrass Energy, LP Class A Shares ,PlanetEcosystems
Tecogen Inc. - Common Stock,LoseIt.com
Textainer Group Holdings Limited Common Shares,PricewaterhouseCoopers
Triumph Group, Inc. Common Stock,MuckRock.com
Tecnoglass Inc. - Ordinary Shares,Relationship
TEGNA Inc,Lending
Teekay LNG Partners L.P.,Relationship
Transportadora de Gas del Sur SA TGS Common Stock,TransparaGov
Target Corporation Common Stock,Retroficiency
TG Therapeutics, Inc. - Common Stock,GreatSchools
Target Hospitality Corp. - Common Stock,realtor.com
